student_name,tel,address,school,grade,tel,status
江晗流,0913900057,桃園市桃園區新興街86號,新北市立中和高級中學,三年級,0924265349,
楊也歆,0982445845,新竹市東區研新四路27號10樓,新北市立樹林高級中學,一年級,0979476920,
王茂雅,0953357927,高雄市小港區高坪二十九路91號,新北市立中和高級中學,二年級,0998557364,
金衞雅,0910159731,新竹縣竹東鎮中興路１段34號,新北市立三芝高級中學,一年級,0942945578,
高園銀,0930978096,臺南市中西區西和路2號,台北市立和平高級中學,三年級,0946629725,
陳霜韻,0922369286,臺北市大安區樂業街24號2樓之7,新北市立樹林高級中學,二年級,0937513959,
吳曼馨,0968939200,桃園市八德區廣興三路41號,新北市立樹林高級中學,三年級,0965852274,
袁淇騏,0971385404,宜蘭縣羅東鎮國華街84號之10,新北市立金山高級中學,三年級,0978466073,
黎宇浚,0928998878,屏東縣內埔鄉埔興路22號2樓,新北市立瑞芳高級中學,三年級,0997741060,
劉俊英,0938279970,臺中市太平區宜祥街94號4樓,台北市立華岡高級中學,二年級,0948831136,
白乾圖,0919227725,彰化縣溪湖鎮二溪路１段47號,台北市立第一女子高級中學,二年級,0979554247,
吳懿捷,0935233209,高雄市美濃區中正路２段45號11樓,新北市立新北高級中學,一年級,0903827939,
金書益,0952711648,桃園市蘆竹區大竹路10號4樓之8,台北市立西松高級中學,一年級,0992157350,已離開
陳湘菁,0924235956,臺北市信義區松高路61號3樓之17,新北市立林口高級中學,二年級,0968033287,
許眾華,0935572146,南投縣埔里鎮梅子路63號,台北市立大直高級中學,一年級,0945651130,
鄭千芬,0989100595,新北市五股區水碓七路23號,台北市立南港高級中學,二年級,0937446271,
顏義馨,0920083820,桃園市楊梅區新農街61號11樓,新北市立中和高級中學,一年級,0901325104,
陳和燕,0989556703,雲林縣斗六市民生南路35號之20,新北市立樹林高級中學,二年級,0997516437,
馮來昱,0932211065,桃園市平鎮區高幼路74號,新北市立三峽高級中學,二年級,0982490711,
童保歆,0989131710,高雄市鳥松區高碼二路53號之9,新北市立三芝高級中學,一年級,0986965425,
李月浩,0953568077,苗栗縣竹南鎮三泰街86號,新北市立新北高級中學,一年級,0959799621,
邱世利,0928481656,基隆市信義區東明路38號11樓,私立薇閣高級中學,三年級,0954926987,
陳宇鷺,0960362690,新北市中和區景新街31號9樓之18,台北市立建國高級中學,三年級,0965422737,
朱利琦,0923454352,臺中市烏日區自立街92號2樓,新北市立土城高級中學,一年級,0964140785,
鄒可瑾,0970263296,臺中市中區興民街6號之11,新北市立三芝高級中學,二年級,0919401370,
范夕正,0971225058,臺中市烏日區慶光路54號之18,新北市立瑞芳高級中學,二年級,0900716011,
潘懋煒,0925063751,臺北市信義區松勤街96號之14,新北市立新莊高中,一年級,0927192854,
傅廷韶,0961074387,桃園市新屋區文福路94號之13,台北市立建國高級中學,一年級,0964176312,
姜健斯,0925752768,臺南市歸仁區中正南路１段42號,台北市立景美高級中學,一年級,0999275045,
陸卓新,0919778673,臺南市永康區大橋一街59號12樓之6,台北市立第一女子高級中學,一年級,0969807588,
潘敏爾,0952336044,宜蘭縣宜蘭市東後街93號6樓,台北市立大同高級中學,一年級,0928535164,
薛安森,0919079544,新北市樹林區西圳街１段53號,台北市立第一女子高級中學,一年級,0935771701,
丁思運,0925543701,桃園市楊梅區日新街87號之16,台北市立華岡高級中學,三年級,0952280123,
洪楠濱,0918222447,高雄市小港區第七十八號碼頭9號,新北市立泰山高級中學,二年級,0938874319,
古千夫,0920615639,屏東縣屏東市日光巷93號,新北市立新莊高級中學,三年級,0965258731,
葉常懋,0930820954,南投縣埔里鎮獅子路43號之20,私立薇閣高級中學,三年級,0938105564,
江晨碧,0914044071,臺南市歸仁區長榮路２段34號10樓之15,新北市立泰山高級中學,一年級,0925776355,
鄭星萍,0954283763,桃園市楊梅區楊新北路32號4樓,新北市立三峽高級中學,三年級,0917770980,
龔庭霜,0927724132,臺中市潭子區崇德路４段66號,新北市立三峽高級中學,二年級,0964417359,
魏玲碧,0958131416,新竹縣竹東鎮中興路３段15號11樓,台北市立光明高級中學,一年級,0957049603,已離開
林碧芮,0989714377,高雄市永安區永新路44號,新北市立三重高級中學,一年級,0946139816,已離開
范芬萍,0910487225,高雄市前鎮區廣西路84號12樓,台北市立大安高級中學,二年級,0924056204,
詹才賢,0953916640,臺中市梧棲區南簡路67號,新北市立新莊高中,二年級,0976394812,
孫謙霖,0919444370,臺中市沙鹿區清泉路福祥巷95號10樓,新北市立板橋高級中學,一年級,0937435065,
陳啟鳴,0933527148,臺北市大同區哈密街41號,新北市立新店高級中學,二年級,0972577268,
田朋濱,0925146022,高雄市大社區大社路72號11樓,新北市立五股高級中學,二年級,0974425178,
江晶莉,0914137583,宜蘭縣蘇澳鎮慶安路27號,台北市立中山高級中學,一年級,0993208148,
楊容鬆,0982446541,臺中市太平區東方街92號10樓,新北市立三峽高級中學,一年級,0947444261,
潘妍蕾,0931520281,金門縣金城鎮浯江街52號8樓,新北市立鶯歌高級中學,二年級,0927383092,
溫彬懷,0932094621,新北市泰山區福泰街93號,新北市立新莊高級中學,三年級,0989111844,
李昀煥,0970461932,南投縣水里鄉高山巷20號,新北市立五股高級中學,一年級,0955633792,
許如璧,0920076936,高雄市大社區和平一巷98號之5,新北市立中和高級中學,一年級,0990516373,
謝育芸,0921250602,花蓮縣花蓮市中央路３段28號,台北市立松山高級中學,二年級,0965831638,
楊藴韋,0915280785,新北市萬里區仁四街99號之13,台北市立大直高級中學,三年級,0975552378,
韓伯君,0953109682,苗栗縣頭份市東田街1號,台北市立大理高級中學,一年級,0964620308,已離開
丁竹茹,0923447381,高雄市鳳山區武營路80號,新北市立三峽高級中學,一年級,0961989872,已離開
袁可青,0914849644,臺東縣關山鎮中正路36號之15,新北市立金山高級中學,二年級,0969204376,
林佩月,0982220821,桃園市大園區坡仔頭10號之5,新北市立鶯歌高級中學,一年級,0957387919,已離開
石潤進,0919665481,臺中市北區金龍街81號,新北市立土城高級中學,二年級,0993729648,
石旻茜,0918275057,屏東縣潮州鎮南進一巷49號11樓,新北市立板橋高級中學,二年級,0975037201,
錢克念,0920975909,宜蘭縣冬山鄉柯林新路52號3樓之9,新北市立土城高級中學,一年級,0959370847,
江薇雨,0954654484,嘉義市東區文雅街4號9樓,新北市立新莊高中,二年級,0967470889,
蔡海雯,0968495264,臺中市太平區太平一街45號,新北市立淡水高級中學,一年級,0994561154,
江濮筱,0958923325,臺北市松山區撫遠街14號9樓,新北市立新莊高級中學,三年級,0931662060,
郭德豐,0960156223,新北市新莊區福壽街5號,新北市立泰山高級中學,一年級,0918810836,
陳萬靖,0963635039,雲林縣西螺鎮中山路49號5樓,台北市立大理高級中學,一年級,0918579564,
劉清華,0988073990,新北市中和區員山路52號,台北市立華岡高級中學,三年級,0941452787,
潘品水,0920944140,高雄市旗津區安樂巷90號6樓,台北市立實踐高級中學,三年級,0919363185,
鄭卿鳳,0914406072,臺中市北屯區景中巷2號,台北市立松山高級中學,三年級,0935715429,
方義黛,0934454937,臺北市內湖區康寧路３段96號之16,新北市立新店高級中學,二年級,0916729065,
李恬玥,0918802203,彰化縣彰化市中山路２段38號之3,新北市立三峽高級中學,一年級,0937113312,
謝嬈玟,0972881774,新北市板橋區縣民大道１段19號之2,台北市立大同高級中學,一年級,0901650040,已離開
李奕鋅,0988250985,花蓮縣瑞穗鄉祥北路１段93號,台北市立大安高級中學,三年級,0948517070,
陳佳影,0960022396,臺南市永康區復興路18號之11,新北市立新莊高中,一年級,0958307095,
高樂穎,0958540426,雲林縣斗六市下柴路79號2樓,台北市立華岡高級中學,三年級,0903885161,
白品漩,0987769725,雲林縣斗南鎮守成街23號10樓,台北市立大直高級中學,二年級,0953152711,
廖宣漩,0924570999,屏東縣高樹鄉南興市場20號,新北市立三峽高級中學,一年級,0993678827,
簡俊晶,0918588855,嘉義縣中埔鄉吳鳳廟31號,新北市立新莊高中,二年級,0977340497,
紀楚照,0921729319,南投縣竹山鎮大慶街13號2樓,新北市立瑞芳高級中學,一年級,0967031501,
劉晟温,0926100893,桃園市平鎮區學園街19號8樓,新北市立樹林高級中學,一年級,0989861761,
鄧紫韋,0982601403,南投縣草屯鎮信洋街65號,台北市立大安高級中學,一年級,0988872155,
林思瑄,0934590728,高雄市燕巢區過鞍巷49號,新北市立新店高級中學,二年級,0959417036,
歐嬋茹,0921607643,臺北市信義區吳興街55號,台北市立和平高級中學,二年級,0968268206,已離開
陳泰秉,0982338211,高雄市旗山區復新街41號3樓,新北市立土城高級中學,一年級,0969582756,
姜聖遠,0955073992,高雄市新興區同心路49號,台北市立南港高級中學,二年級,0950796069,
簡永瑞,0916541045,高雄市鳥松區立群街2號7樓,台北市立西松高級中學,三年級,0986549458,
李育藍,0970769912,雲林縣虎尾鎮虎興西八路46號,台北市立實踐高級中學,一年級,0983896367,已離開
張懋靖,0922629444,臺中市南屯區向心路16號,新北市立林口高級中學,二年級,0989421927,
嚴安琴,0987514410,嘉義縣竹崎鄉鹿鳴路51號2樓之7,新北市立樹林高級中學,三年級,0990758948,
鄭丹妮,0924349366,臺中市東勢區正一街39號,新北市立三芝高級中學,三年級,0904487880,
許琴雯,0920479302,高雄市前鎮區二聖一路14號,新北市立三芝高級中學,二年級,0930894551,
盧水致,0913965875,臺中市豐原區豐西街74號之11,私立薇閣高級中學,一年級,0986767868,
周丞材,0986282139,新竹市北區民富街89號,台北市立實踐高級中學,二年級,0993792450,已離開
林秉立,0933277508,高雄市苓雅區正義路47號8樓,新北市立瑞芳高級中學,二年級,0996486104,
田易晴,0987547707,嘉義縣布袋鎮自由路94號,台北市立大安高級中學,三年級,0964432693,
黃易順,0970342638,高雄市旗山區民裕巷37號8樓,台北市立大安高級中學,一年級,0916634167,
陳吉培,0925835725,雲林縣虎尾鎮大庄18號,新北市立三重高級中學,一年級,0908224012,
涂春芊,0911485067,嘉義市東區立仁路85號之6,新北市立新店高級中學,一年級,0918913880,
張泓璟,0971079436,臺北市南港區東新街95號,新北市立淡水高級中學,二年級,0908453094,
王又臻,0927439642,高雄市鳳山區中山西路6號5樓,新北市立林口高級中學,一年級,0908578955,
賴凌齊,0982635497,臺東縣鹿野鄉新和路79號,新北市立樹林高級中學,一年級,0931852998,
林語霞,0933613055,苗栗縣後龍鎮新港三路14號,新北市立三峽高級中學,三年級,0947082518,
鐘天源,0955622836,彰化縣鹿港鎮明禮街80號,台北市立和平高級中學,三年級,0964728939,
王夢歌,0961749906,新北市淡水區白石腳62號6樓之13,新北市立土城高級中學,三年級,0909648756,
陳耿鶴,0918363952,臺中市北屯區東山路１段84號之17,新北市立金山高級中學,一年級,0985640112,
王旭歆,0915882167,臺南市東區立德三路44號7樓,新北市立新店高級中學,一年級,0947915490,
鐘奇懋,0929643219,新竹市北區經國路２段5號之13,新北市立新店高級中學,二年級,0956949265,已離開
陳鑾驥,0968859310,桃園市中壢區民權路30號11樓,台北市立大安高級中學,三年級,0986002519,
張海瑞,0925211047,臺北市大安區市民大道４段69號,台北市立松山高級中學,二年級,0923148765,
涂夢寶,0927427321,南投縣埔里鎮南村一巷5號10樓,台北市立和平高級中學,三年級,0983241842,
歐璧鬱,0921985245,苗栗縣頭份市博愛街73號,台北市立大理高級中學,三年級,0996122205,
鄭捷淳,0982288648,臺中市西屯區逢甲路38號,新北市立新莊高級中學,一年級,0994393375,
陳玉鶴,0982358568,臺北市信義區松德路42號,新北市立三重高級中學,三年級,0961806590,
戴樂銀,0971466787,新竹縣湖口鄉新義路53號5樓,新北市立新莊高級中學,二年級,0914301474,
江樹齊,0928720357,新北市新莊區中平路80號3樓,台北市立和平高級中學,三年級,0977457125,
錢妤煜,0937044349,臺東縣臺東市東興路2號,台北市立大同高級中學,二年級,0956853842,
石晗棟,0971351193,苗栗縣苗栗市新東街大昌35號之17,新北市立淡水高級中學,二年級,0933438995,
劉林瑋,0963731891,高雄市橋頭區新興路文化巷69號5樓,新北市立瑞芳高級中學,三年級,0997932454,
蕭煒璟,0936151440,新北市三重區自強路１段57號4樓,新北市立板橋高級中學,三年級,0909381837,
謝晟融,0922704116,新北市中和區莒光路84號6樓,新北市立新莊高中,一年級,0939711037,
簡子業,0968443844,高雄市旗山區南北巷95號,新北市立新莊高中,三年級,0958032933,已離開
曹偉澤,0917010904,新北市土城區中央路２段37號之7,新北市立鶯歌高級中學,一年級,0923555384,
柯宥影,0986881667,嘉義縣梅山鄉頂過溪48號,台北市立大安高級中學,二年級,0939480862,
郭初璐,0961580632,宜蘭縣羅東鎮大同路4號,台北市立建國高級中學,一年級,0981441109,
吳俊泓,0988021816,高雄市橋頭區仕田路右邊巷32號,新北市立淡水高級中學,三年級,0976288260,
