student_name,tel,city,district,route
楊展流,0926937077,花蓮縣,吉安鄉,南海八街33號之20
陳彤杉,0920284674,高雄市,小港區,下橫路75號
張之華,0930514173,屏東縣,屏東市,瀋陽街73號
翁嘉曄,0988591209,臺北市,中山區,林森北路44號
蕭庭華,0987604610,臺北市,南港區,經貿二路97號
魏澤藻,0972982819,高雄市,梓官區,工維街23號
溫海益,0914635038,新北市,三芝區,淺水灣街75號5樓
沈瑩碧,0958812677,屏東縣,屏東市,衡陽街77號
邵妹鳳,0937732914,臺中市,清水區,客庄路90號4樓
謝亭瑋,0936385369,臺北市,南港區,松河街97號
方夕洢,0930209342,苗栗縣,苗栗市,西勢美北74號
李瓊翊,0938009292,臺中市,豐原區,西安街56號
蔡艾雲,0919156548,臺中市,西屯區,僑光路36號
王景瑾,0936675216,花蓮縣,鳳林鎮,鳳鳴二路8號
陳利邦,0914986694,桃園市,桃園區,國強一街73號4樓之20
劉元晨,0939218658,臺南市,白河區,忠孝街47號
林敬杉,0952871954,花蓮縣,花蓮市,德興64號之4
黃辛運,0920865441,彰化縣,溪州鄉,溪埔路24號之7
高家順,0939406059,高雄市,前鎮區,新強路80號之20
連淳瑋,0925953673,嘉義縣,布袋鎮,過溝東勢頭37號
李利政,0986385641,桃園市,蘆竹區,長壽三街47號8樓之17
廖乾達,0987249492,新北市,三重區,仁忠街58號
鄭翊韋,0961891581,高雄市,左營區,榮成一街84號
賴宥羣,0911115178,臺南市,麻豆區,信義路21號
潘建芊,0955718471,屏東縣,潮州鎮,彭城二巷72號之6
涂禹達,0989393002,雲林縣,大埤鄉,田庄87號
黃帆茂,0929664036,臺中市,東勢區,第五橫街66號5樓
盧吉歡,0936609569,新北市,三峽區,圳頭63號12樓之17
何宇衞,0933274625,臺中市,大里區,環中東路７段88號
陳楠樂,0927841435,屏東縣,麟洛鄉,中山路開明巷90號之2
歐宇寧,0963939665,高雄市,新興區,仁愛一街48號
宋木謙,0956486439,新北市,板橋區,互助街41號
連暢羣,0915943943,宜蘭縣,三星鄉,楓林八路3號
吳任風,0936411401,臺北市,信義區,松仁路19號
丁微苡,0917038245,雲林縣,虎尾鎮,大屯56號8樓之12
施林飛,0968754922,嘉義縣,民雄鄉,民族路8號
楊山達,0910673117,臺南市,南區,公英二街43號3樓
張孝廷,0920431378,臺中市,北屯區,旱溪東路３段10號10樓之4
張召悦,0933335635,臺南市,新營區,中正路63號12樓之7
劉任信,0910425611,屏東縣,內埔鄉,汾陽一巷61號之12
王崇浩,0927349699,屏東縣,屏東市,泰和98號3樓之17
陳容濮,0954529637,臺中市,西屯區,西屯路３段62號
汪勝昱,0930956720,屏東縣,內埔鄉,和興路72號
龔瑋睿,0971605770,臺南市,歸仁區,民族北街96號
林凰堯,0921428783,南投縣,竹山鎮,小旗巷44號
趙於棠,0932031029,雲林縣,虎尾鎮,五間厝13號
陳怡玫,0987960239,花蓮縣,吉安鄉,稻香路85號
詹楚歆,0938214520,金門縣,烈嶼鄉,后井4號11樓
謝尚晨,0919115280,南投縣,南投市,同源路二街53號
黃郜靖,0954343601,宜蘭縣,員山鄉,永廣路38號6樓之20
陳少雪,0933622289,桃園市,龍潭區,竹龍路11號3樓之14
王光霖,0932856340,彰化縣,和美鎮,彰新路５段50號2樓
吳琴綺,0933191931,桃園市,觀音區,保興路２段37號
許得振,0931577476,花蓮縣,花蓮市,美工路16號
劉翊詠,0913457771,臺北市,士林區,建業路86號
嚴耀諺,0953459647,雲林縣,臺西鄉,光華98號
徐晗洋,0954230160,屏東縣,內埔鄉,中華二街73號
陳姝曉,0972300878,桃園市,龜山區,萬壽路２段30號之18
張勝駱,0913954992,桃園市,蘆竹區,南崁路南興巷25號4樓
邵清越,0916246239,新竹縣,竹北市,高鐵七路100號
劉旭理,0937158956,屏東縣,屏東市,信德巷18號
龔瑋瑞,0970279493,新北市,蘆洲區,長興路52號之13
王平昱,0915789324,臺南市,新市區,勝利街59號
廖茜靄,0917935873,高雄市,鳥松區,民生路35號
游育銘,0970994982,新北市,三芝區,芝麻二街56號
葉尚馨,0930108922,高雄市,楠梓區,大學二十八街26號6樓之5
顏易淳,0910280675,臺中市,南屯區,東興路１段30號7樓
賴妤棋,0986291417,臺南市,東區,利東街65號
劉嬌靈,0989044299,臺北市,士林區,至善路２段31號之19
嚴世凰,0933910089,雲林縣,水林鄉,頂坎97號
黃銘鋅,0921871914,彰化縣,鹿港鎮,八德路54號之5
阮川忠,0925654042,高雄市,六龜區,東溪山莊88號
宋可妹,0918039901,花蓮縣,鳳林鎮,正義路22號之10
李佩飄,0912470791,臺中市,清水區,三民路３段82號
廖羣靖,0919663655,基隆市,暖暖區,金山街63號
楊夏葉,0929048292,屏東縣,枋寮鄉,建興路77號
黎一利,0937808250,彰化縣,田中鎮,民族五街41號7樓
范夕毓,0939401780,宜蘭縣,五結鄉,中正西路1號之16
徐堯子,0917463340,桃園市,中壢區,延平路88號
陳永韜,0930839658,臺南市,南區,興隆路40號之8
曾昌森,0915527020,臺中市,東區,富台東街37號
徐元璟,0982409970,高雄市,鳥松區,華榮一街90號8樓
陳文韜,0989460267,桃園市,龍潭區,溝西59號
林山瑾,0924696213,雲林縣,西螺鎮,東興34號
劉鈞霆,0968538033,臺南市,關廟區,興中街59號6樓之13
董子碩,0986961786,高雄市,鳳山區,瑞光一巷59號2樓之11
林宗珊,0914191062,桃園市,楊梅區,中山北路１段73號之15
許昱興,0968256761,苗栗縣,後龍鎮,水頭厝68號之20
李冠蕊,0932919826,花蓮縣,花蓮市,睦和街60號
魏名樂,0938232399,桃園市,八德區,中山一路20號
林瀚韻,0986725040,高雄市,前鎮區,第三十三號碼頭39號
趙春禹,0955736047,苗栗縣,竹南鎮,中正路57號
歐珺靖,0986728224,屏東縣,內埔鄉,新中路19號
廖堇諺,0923421664,臺北市,文山區,試院路28號之3
翁堇温,0929700251,宜蘭縣,冬山鄉,龍祥四路11號11樓
徐凡宸,0933499068,苗栗縣,通霄鎮,白東69號
黃振錦,0932884546,臺中市,大里區,公園街22號
游榮煒,0987011042,嘉義縣,梅山鄉,田寮70號
鄧嚴立,0960720176,彰化縣,永靖鄉,東寧巷100號
林採賢,0924415338,高雄市,大寮區,仁德路１段83號之17
吳少泰,0923405891,桃園市,龍潭區,民治一街41號11樓
陳可汝,0961199571,桃園市,龜山區,文光街42號
陳忠眾,0910298822,桃園市,觀音區,青埔69號之12
黃採湘,0914669371,嘉義縣,梅山鄉,新興路34號之16
唐琴瑾,0931894848,臺中市,北屯區,貿易北四巷72號
侯旭苑,0930965151,新北市,汐止區,南陽街70號
涂美雅,0920694019,桃園市,大溪區,福山一路46號3樓
周祺英,0988667165,彰化縣,和美鎮,北明路82號
傅汶達,0910944108,彰化縣,秀水鄉,育英巷95號
汪晉睿,0919323696,新竹縣,竹北市,十興路１段8號3樓
陳懋軒,0929376710,屏東縣,屏東市,廣福巷79號
賴材辛,0923312561,基隆市,中正區,環港街88號之4
李亮雪,0932172882,花蓮縣,富里鄉,東湖53號12樓之14
高俊睿,0920529374,高雄市,左營區,文寧街86號之13
邵旻羽,0986115832,臺南市,南區,新愛路83號9樓
周如毓,0923438259,新北市,中和區,中山路２段66號
何俊冠,0937245687,臺中市,豐原區,豐工路64號
高海衞,0922247565,臺北市,南港區,南港路３段69號
潘名靖,0970461070,臺南市,中西區,忠義路１段25號
馮千芝,0928137824,新竹縣,北埔鄉,下大湖41號5樓
林容衞,0911084256,臺中市,西區,五權七街33號
王允瑜,0915483584,新北市,鶯歌區,中正三路許厝巷57號7樓之19
洪俊江,0988828973,臺北市,大安區,和平東路２段77號之15
石品喧,0935736655,高雄市,小港區,崇明街78號
林利瑜,0987537724,臺中市,北區,中山路45號
趙毅汶,0961636570,苗栗縣,銅鑼鄉,民生路2號4樓
黃帆飄,0921819753,苗栗縣,西湖鄉,榕樹董45號
錢宥洪,0912550442,彰化縣,永靖鄉,楊厝巷58號之1
洪然瑜,0939532515,臺中市,東區,互助街3號
黃成衞,0925507374,高雄市,前鎮區,環區一路31號之16
楊于芳,0932185833,新竹市,香山區,中華路４段96號
林娜嫻,0913464137,臺中市,豐原區,直興街39號
鄧澤記,0922613995,南投縣,竹山鎮,延平三路32號5樓
李晉璇,0935338216,臺中市,北屯區,北屯路37號
楊克聖,0927995397,高雄市,鳳山區,黃埔二村西二巷72號
胡平庭,0914532495,臺南市,仁德區,亞航街19號10樓之2
石旻琪,0934137334,屏東縣,東港鎮,中山路71號
連均臻,0932857710,臺南市,下營區,玄德街35號之14
宋沛肇,0938599874,高雄市,楠梓區,德民路49號12樓
施致融,0923924223,臺北市,中正區,博愛路94號
黃凱易,0963487566,臺南市,下營區,中興南路57號11樓之19
李琴豔,0968526283,臺北市,松山區,民生東路４段19號11樓之6
張彌郜,0935942947,桃園市,八德區,和平路83號之13
李光召,0952474042,彰化縣,芳苑鄉,漁祥路91號
蔡郜齊,0913087766,桃園市,桃園區,力行路2號
李召舟,0932441475,臺中市,清水區,民享路6號9樓
卓如淇,0933484527,臺中市,外埔區,新厝路92號之19
曹宗芊,0910307117,臺中市,豐原區,豐勢路１段41號之4
李卓諺,0961703603,雲林縣,口湖鄉,外埔4號
謝俊紈,0960258760,臺中市,神岡區,東洲二街12號之3
王永陣,0953364192,高雄市,左營區,菜公巷57號之14
陳均芝,0953155802,雲林縣,土庫鎮,溪心24號
魏堯羽,0915996613,澎湖縣,馬公市,西文澳28號4樓
曾吉廷,0970939170,彰化縣,和美鎮,水源路89號6樓
吳彤瀚,0986132487,桃園市,觀音區,金橋路新興段15號8樓
戴寶懷,0982531052,臺東縣,臺東市,吉林路２段50號
高洢英,0986833850,高雄市,前鎮區,廣東三街5號
黃慈潞,0914353055,桃園市,楊梅區,楊湖路４段41號2樓之19
徐愛爾,0961258556,雲林縣,北港鎮,治水街97號
柯彥騏,0926516783,臺中市,神岡區,陽東營區勇六路1號
陳年風,0913905446,桃園市,大園區,濱海路２段21號2樓
陳冠韻,0935248870,臺中市,西區,精誠十六街45號
李蓁邦,0926507376,臺南市,永康區,中正二街20號
陳曉沛,0989070679,苗栗縣,頭份市,中正北路39號8樓
蘇昱熙,0928189065,新竹市,東區,工業東九路15號
許晉霞,0931580722,臺中市,北區,中華路２段34號
王子曄,0918255022,南投縣,南投市,自立二路7號2樓
余川永,0932596567,花蓮縣,光復鄉,中山路１段57號
吳安懋,0914723658,臺北市,信義區,松山路35號
楊梓鋅,0912603440,高雄市,岡山區,程香路58號
賴優洢,0923532679,新北市,泰山區,工專路30號
王星藝,0971684857,雲林縣,土庫鎮,石廟61號
金孝芪,0958267945,臺東縣,臺東市,更生路62號之8
賴丹可,0958940041,新竹縣,湖口鄉,民生街34號
蘇海耿,0933175768,屏東縣,鹽埔鄉,富戶巷81號3樓
林楠精,0954533860,彰化縣,永靖鄉,西門路69號12樓
嚴瑾進,0922006439,雲林縣,虎尾鎮,光明路79號之16
黃優召,0938133962,臺南市,永康區,環工路66號6樓
汪寶汶,0971566178,新北市,汐止區,姜子寮路34號之2
湯綺靄,0939228423,屏東縣,屏東市,華富路4號
許淼琦,0923039026,花蓮縣,花蓮市,富裕一街16號
陳文谷,0938248287,臺中市,沙鹿區,沙田路48號11樓之7
鄭尹藝,0910883124,臺中市,西屯區,福安八街39號之8
彭建影,0926983068,桃園市,中壢區,志廣路82號9樓
邵清霄,0910709720,臺中市,沙鹿區,保成二街54號之12
張安正,0937225506,臺南市,安南區,本淵路84號
吳名懋,0987549253,桃園市,平鎮區,中豐路95號4樓
阮優採,0922693265,宜蘭縣,三星鄉,大埔五路6號3樓
程先思,0963320611,桃園市,楊梅區,上陰影窩62號
歐弘春,0937574644,高雄市,楠梓區,大學十街33號
李凱暢,0936109904,臺南市,永康區,尚頂路11號
藍海若,0919039311,臺中市,西區,永安市場40號7樓
王爾艾,0919375111,臺南市,中西區,公園路33號6樓
高業玉,0928699177,花蓮縣,新城鄉,古井街39號
江浩鑾,0952582713,屏東縣,竹田鄉,福安路59號5樓
童智莉,0927374973,高雄市,楠梓區,德民路23號
羅娟蓁,0921860475,新北市,新莊區,新北大道２段55號
郭知鑫,0933536752,嘉義縣,民雄鄉,保安街94號8樓
曾天淇,0970018853,屏東縣,高樹鄉,大平巷60號6樓
陳曄潤,0919234972,嘉義縣,竹崎鄉,下寮72號9樓
劉年鈞,0972975765,臺北市,士林區,力行街56號
張宥漢,0928927014,彰化縣,埔心鄉,南昌北路83號4樓之7
黃勝森,0987293485,臺南市,學甲區,信義路50號之18
陸妍淑,0955675832,苗栗縣,後龍鎮,榔路21號
蘇盛石,0968874209,臺東縣,綠島鄉,漁港53號
郭潤致,0958483074,高雄市,三民區,中華二路66號之17
黃嬈銀,0953178241,臺南市,永康區,中正三街45號10樓
黃秀齊,0937095468,臺中市,豐原區,豐東路81號2樓
王純鬱,0952565252,臺中市,后里區,三重東路77號之2
杜碩越,0921687321,高雄市,燕巢區,中民路90號
謝嶽永,0936537417,屏東縣,長治鄉,新民街48號
林函芳,0919385942,宜蘭縣,大同鄉,寒溪巷75號7樓
陳宥蓓,0925185039,臺中市,后里區,甲后路１段50號
李于晨,0912806473,臺北市,文山區,指南路１段43號之4
陳峯誠,0956061787,宜蘭縣,冬山鄉,大埤一路78號
王偲黛,0931058251,桃園市,龜山區,文青一路67號11樓
陳巖庸,0954515153,雲林縣,二崙鄉,田頭62號
林依睿,0986772122,臺南市,南區,西門路１段14號
蔡旻臻,0931476481,花蓮縣,新城鄉,加灣100號
白冬葉,0921111360,新北市,石門區,中央路89號9樓
袁暢鑾,0925281689,高雄市,鳳山區,自強一路36號7樓
程彥秉,0929749510,屏東縣,屏東市,博愛路4號
周倫毅,0915095159,臺北市,中正區,羅斯福路４段70號
黃恩恬,0929317431,臺南市,白河區,中正路25號
柯眉碧,0923365364,桃園市,桃園區,建國東路51號
童淳銘,0953208688,新北市,林口區,仁愛路１段95號之1
林凌歆,0982153046,臺中市,大里區,好來七街38號之10
劉初晏,0939191360,高雄市,岡山區,健鷹南路75號12樓
陳博道,0922124086,臺中市,太平區,大興七街50號2樓
王景玫,0931833501,臺南市,東區,衛國街100號
童心雲,0923308281,宜蘭縣,礁溪鄉,公園路7號
歐家筠,0930883943,臺中市,大雅區,永和路中興巷32號
林賢馳,0936551311,屏東縣,新園鄉,中山路87號2樓
李于曉,0911243024,新北市,三重區,民族街5號
古沫淑,0987500205,臺中市,西屯區,惠中一街71號2樓之15
鄒瑄紫,0928544949,屏東縣,竹田鄉,登龍巷43號
蔡珂進,0912303645,高雄市,鼓山區,至聖路97號8樓
龔以海,0925192930,新北市,板橋區,自強新村57號
劉碩誠,0921327809,高雄市,路竹區,大公路2號
宋暉材,0958403479,臺中市,西區,五權七街76號2樓
巫尚暉,0923203795,新北市,蘆洲區,民權路79號
張歡珈,0915173874,臺中市,南區,下橋二巷57號
朱凱樸,0953794715,花蓮縣,壽豐鄉,理想路59號
劉劉霄,0933943602,澎湖縣,馬公市,西文澳79號
張芝蒨,0960102824,臺中市,東勢區,東關路６段28號
柯拓晤,0935080447,雲林縣,北港鎮,新興市場戊棟70號
歐濮雨,0915331926,臺中市,南屯區,精科南一街28號之16
廖孝霞,0911289618,宜蘭縣,礁溪鄉,玉龍路２段7號
鄒啟順,0953658551,臺中市,西屯區,福康路98號
杜姿秋,0982276363,屏東縣,屏東市,成都街32號
孫嬋星,0937274032,新竹市,北區,東大路２段46號
許折福,0931538446,彰化縣,彰化市,博愛街99號之17
朱浩瞻,0918126313,南投縣,中寮鄉,仙鹿巷60號之2
薛宸育,0955944950,宜蘭縣,五結鄉,五結中路１段40號2樓
王利江,0913667794,臺東縣,大武鄉,復興路35號
白晉筠,0924234170,臺中市,北屯區,崇德二路２段33號
嚴媛綺,0982390682,桃園市,大溪區,永昌路71號
金淑麗,0925012748,雲林縣,臺西鄉,泉州81號
林隆雪,0937967924,高雄市,鳳山區,自立街36號
丁尹江,0912295472,南投縣,草屯鎮,墩煌路４段10號6樓
林勵舟,0963352025,臺中市,石岡區,豐勢路九房巷88號
郭之郁,0953983462,新竹縣,竹北市,光明五街24號12樓
嚴璟豔,0961206047,宜蘭縣,宜蘭市,延平一路86號
沈妹筠,0952199489,臺中市,西屯區,市政路68號12樓之1
張優晉,0913209456,嘉義縣,朴子市,市西路77號之13
陳洪浚,0923314596,臺中市,霧峰區,民主街34號之18
高志青,0939235191,嘉義縣,中埔鄉,下店仔88號10樓
林丞源,0925102652,屏東縣,萬巒鄉,柑園路14號
莊國汶,0939072700,臺南市,下營區,蚵寮街1號8樓
黃世昱,0925190030,臺北市,大同區,哈密街100號8樓之20
許盧韻,0988371914,桃園市,龜山區,文七九街79號6樓
黎折記,0912674026,高雄市,大社區,和平路１段90號之13
蔡瑗芬,0963805054,臺中市,潭子區,勝利二街79號
康亮許,0914587754,彰化縣,鹿港鎮,頂草路２段76號2樓
袁芸語,0937576133,新北市,土城區,龍山一街1號
林品塵,0938421077,臺中市,大甲區,中山路１段52號
高源漩,0914661533,臺中市,清水區,民治三街90號
胡冬添,0960974597,彰化縣,彰化市,中山路２段31號6樓
鍾洋熙,0982403019,屏東縣,萬巒鄉,萬穀路83號之12
曾帆毅,0928147268,南投縣,埔里鎮,中山路４段15號8樓之6
金碧蓓,0954908288,屏東縣,新園鄉,南龍路35號11樓
巫緹韻,0963455160,臺北市,南港區,八德路４段57號10樓
王崇立,0924377283,花蓮縣,吉安鄉,仁光89號7樓
羅彤達,0917743939,新北市,三重區,忠孝路３段19號
蔡月淇,0988885814,嘉義縣,民雄鄉,興農一街69號12樓
鍾方芬,0954777809,臺北市,士林區,通河東街２段97號9樓
鍾泓藝,0921057641,花蓮縣,花蓮市,富祥街90號6樓
游乾鳴,0923050973,臺東縣,蘭嶼鄉,東清27號2樓
