parent_name,parent_tel,student_id
梁思茜,0961812228,s_202323635
呂嫻紫,0988955784,s_202323636
李帆祥,0914943430,s_202323637
藍羽莘,0921417106,s_202323638
白嘉超,0935829710,s_202323639
周光雲,0926847532,s_202323640
汪林瑤,0913605112,s_202323641
余家念,0920237466,s_202323642
蕭影洋,0963101941,s_202323643
卓潞研,0939818777,s_202323644
唐安新,0961737394,s_202323645
王建青,0920366214,s_202323646
李夫才,0963838116,s_202323647
王棠郁,0972133127,s_202323648
紀研紫,0986051564,s_202323649
張瑾舒,0924402235,s_202323650
古永流,0912448514,s_202323651
謝任眾,0912975962,s_202323652
余志衞,0988806338,s_202323653
鄒宸謹,0954919310,s_202323654
賴樂泛,0956605748,s_202323655
劉瑋鳳,0910748634,s_202323656
王洋苡,0928989973,s_202323657
林宥山,0938657807,s_202323658
卓亮玉,0923098397,s_202323659
黃瑾龍,0920931120,s_202323660
王晴蓉,0989493674,s_202323661
高宇峯,0924192809,s_202323662
方清祺,0982049234,s_202323663
余新華,0988259396,s_202323664
王昊晤,0952058590,s_202323665
邱嘉温,0988772243,s_202323666
許元濱,0960958286,s_202323667
蔣仁樸,0953203117,s_202323668
賴凌怡,0915358870,s_202323669
涂智璐,0931521760,s_202323670
何懷穎,0925036813,s_202323671
潘影昀,0919469494,s_202323672
邱功昌,0927684552,s_202323673
楊凝琉,0929837724,s_202323674
程可漢,0924378628,s_202323675
薛尚折,0910986575,s_202323676
胡卿容,0929548146,s_202323677
蕭瑩菲,0930210045,s_202323678
曾也鈺,0986591683,s_202323679
鐘均秀,0986738713,s_202323680
沈慈曄,0955855134,s_202323681
吳然琦,0954905599,s_202323682
傅穎芝,0934792188,s_202323683
白俊寒,0963967280,s_202323684
鄭英駱,0958890190,s_202323685
邱強鋭,0910620659,s_202323686
郭致逸,0934515253,s_202323687
范威寒,0968452428,s_202323688
藍聖風,0922089368,s_202323689
王祟越,0929057864,s_202323690
童宣睿,0922323504,s_202323691
嚴林祥,0938401370,s_202323692
黃晏羽,0953681829,s_202323693
孫年睿,0930097485,s_202323694
趙千霜,0917853600,s_202323695
楊世石,0982367330,s_202323696
薛濱鳴,0924360450,s_202323697
金凰琦,0972643778,s_202323698
魏名澤,0956545815,s_202323699
杜坤汶,0982659969,s_202323700
盧逞鋅,0930874863,s_202323701
周温鴻,0910602993,s_202323702
翁才水,0939352418,s_202323703
王善庸,0932625977,s_202323704
邱姿惠,0952790993,s_202323705
盧勳霖,0924973968,s_202323706
蔡洢穎,0914407396,s_202323707
黃丞亦,0935592360,s_202323708
丁全煥,0960516052,s_202323709
李嵐智,0917326130,s_202323710
葉郜雷,0912532161,s_202323711
李彰恆,0918672523,s_202323712
周得知,0918570495,s_202323713
鄧彥苑,0925579287,s_202323714
溫博志,0919966782,s_202323715
汪康昌,0939223681,s_202323716
彭爾甯,0963134781,s_202323717
黃月超,0926083965,s_202323718
方宗達,0919363075,s_202323719
鄧召眉,0919421553,s_202323720
董婷泓,0952956476,s_202323721
溫影沫,0970582004,s_202323722
童明衞,0926242711,s_202323723
林志振,0935313105,s_202323724
余折睿,0931778103,s_202323725
高堇影,0930252284,s_202323726
鍾眉芮,0915925506,s_202323727
董林青,0914756245,s_202323728
黃媛茹,0914798601,s_202323729
潘筱麗,0930484473,s_202323730
陳妍甯,0961793615,s_202323731
陸彤穎,0912009308,s_202323732
陳慈蓉,0928625019,s_202323733
林彬運,0930934814,s_202323734
高宇梅,0911514997,s_202323735
龔婷維,0934524751,s_202323736
廖俊鼎,0953722947,s_202323737
鍾莘華,0937226139,s_202323738
邱恬笑,0921055368,s_202323739
廖依洪,0961050044,s_202323740
林羚芪,0933276675,s_202323741
歐津蕊,0921652097,s_202323742
楊泉芸,0960957232,s_202323743
廖承瞻,0937020882,s_202323744
黃得才,0918158626,s_202323745
姜傑樹,0956592007,s_202323746
張添瑾,0963017531,s_202323747
林修寧,0929163692,s_202323748
林利言,0927738340,s_202323749
陳得暢,0952179134,s_202323750
游昱海,0924806087,s_202323751
葉俊珮,0935627921,s_202323752
康楠韻,0921144733,s_202323753
田晉興,0927212949,s_202323754
王良衞,0916026801,s_202323755
王峻晟,0931359420,s_202323756
吳亦美,0989973378,s_202323757
姚哲樺,0988921950,s_202323758
王方龍,0912472704,s_202323759
林波雙,0960274905,s_202323760
謝星辰,0963404847,s_202323761
鍾方萬,0914556406,s_202323762
吳中芝,0912535351,s_202323763
徐添珊,0956860128,s_202323764
溫中瑾,0972792490,s_202323765
郭卿棋,0970500783,s_202323766
蘇泉芯,0972578566,s_202323767
劉穎聰,0933593972,s_202323768
王光叡,0923400032,s_202323769
吳儀言,0971350799,s_202323770
薛精運,0987348312,s_202323771
黃慶港,0986569623,s_202323772
林淇羽,0936559140,s_202323773
廖好連,0925844312,s_202323774
李劉穎,0933777583,s_202323775
鐘廷楚,0910927172,s_202323776
溫道順,0922679362,s_202323777
王中怡,0970911958,s_202323778
曾偲珺,0926634069,s_202323779
謝世明,0924870692,s_202323780
林湘雯,0930192411,s_202323781
楊莘連,0918410478,s_202323782
郭筑聰,0952230491,s_202323783
連博秉,0911792610,s_202323784
胡詠雪,0956436335,s_202323785
韓柯芯,0989059658,s_202323786
洪煜珍,0968315411,s_202323787
金力南,0918853703,s_202323788
姚斯雲,0972690205,s_202323789
許又棠,0913645268,s_202323790
趙聰萍,0922941937,s_202323791
汪真菲,0938784795,s_202323792
吳嬋燕,0955655918,s_202323793
童晟祉,0971184949,s_202323794
梁晉茜,0921248542,s_202323795
邵凱理,0963369166,s_202323796
李如術,0961319351,s_202323797
謝昌業,0929078694,s_202323798
劉波浩,0956208507,s_202323799
賴葉進,0928444203,s_202323800
薛梓芝,0961861769,s_202323801
林博品,0927005691,s_202323802
邵成明,0927447571,s_202323803
林楚維,0954482151,s_202323804
田優莘,0971900022,s_202323805
余梓貴,0918764565,s_202323806
蔡棋萍,0986313397,s_202323807
趙培永,0929021003,s_202323808
朱子明,0937984280,s_202323809
張梓燦,0932538404,s_202323810
王朋茂,0925565905,s_202323811
楊禹秋,0982266724,s_202323812
林楷辛,0931461428,s_202323813
林嬡盈,0913979704,s_202323814
蔡洋立,0934571568,s_202323815
王威霆,0914459477,s_202323816
李崇聖,0954223390,s_202323817
林燦雙,0915662754,s_202323818
程嬈聖,0972149722,s_202323819
廖歆玥,0955180346,s_202323820
蘇慈秀,0911376359,s_202323821
邱寧立,0972393065,s_202323822
沈品菁,0926692671,s_202323823
李嬡菡,0921886046,s_202323824
蔡亦莉,0931964275,s_202323825
周思詩,0933729635,s_202323826
林懋晨,0960843926,s_202323827
吳恆柯,0911350755,s_202323828
吳禧超,0928160070,s_202323829
范懷遙,0970135124,s_202323830
鄭恩淼,0924895911,s_202323831
周政莘,0936978836,s_202323832
朱潤爍,0926784039,s_202323833
蔣沐雯,0954288451,s_202323834
翁晶麗,0971752912,s_202323835
歐名維,0926059668,s_202323836
張品沫,0928501181,s_202323837
簡暢錦,0987721463,s_202323838
周安志,0968270514,s_202323839
歐慶邦,0913652159,s_202323840
藍宗遙,0963977152,s_202323841
吳益蕊,0982990673,s_202323842
涂曄禧,0926786411,s_202323843
謝瑩緹,0961421272,s_202323844
顏國爍,0923463425,s_202323845
卓瑛苡,0935878080,s_202323846
吳樂青,0916979830,s_202323847
龔信鼎,0930901258,s_202323848
楊天鑾,0953921426,s_202323849
錢秉苑,0931457852,s_202323850
紀榮瀟,0970683347,s_202323851
沈勝智,0915171243,s_202323852
陳卓萬,0956595899,s_202323853
白昱蕊,0953796828,s_202323854
林宛然,0935450636,s_202323855
李之蓉,0936385440,s_202323856
許健瑞,0919853133,s_202323857
劉捷秋,0915762762,s_202323858
康木汶,0935663773,s_202323859
張卓君,0960676214,s_202323860
蔡祺陽,0937830770,s_202323861
周穎雯,0982690559,s_202323862
林丞秀,0935074856,s_202323863
李來德,0933132418,s_202323864
鄭濤聰,0910665078,s_202323865
紀倫育,0960810104,s_202323866
吳初君,0935672528,s_202323867
林仁馨,0953848088,s_202323868
王雄驥,0924431769,s_202323869
涂聰駱,0913622466,s_202323870
邱歆衞,0988883242,s_202323871
賴妍景,0913642742,s_202323872
蔡俊若,0922266962,s_202323873
蔡俊凌,0927052942,s_202323874
鄭政昊,0960531244,s_202323875
邵捷樂,0915917061,s_202323876
洪毅熙,0919086231,s_202323877
田智耀,0923944374,s_202323878
林智曄,0910174235,s_202323879
王愛甯,0924901372,s_202323880
陳新楠,0955204315,s_202323881
施國楷,0982310023,s_202323882
張致鑾,0910274213,s_202323883
陳冉琴,0954959841,s_202323884
梁佩洢,0921244260,s_202323885
劉俞玉,0986470721,s_202323886
詹沐菡,0972634189,s_202323887
高爾露,0930166424,s_202323888
董暢瑞,0970267768,s_202323889
鄭泉金,0952990855,s_202323890
袁立萬,0933430503,s_202323891
紀思春,0989718143,s_202323892
曾智鑫,0929300085,s_202323893
溫惠濤,0917386675,s_202323894
陳平怡,0982703084,s_202323895
林俞澍,0988914864,s_202323896
曹品庸,0916091705,s_202323897
姚淇蓓,0982358289,s_202323898
歐功融,0923791990,s_202323899
謝以綺,0986141209,s_202323900
董梅熹,0935364114,s_202323901
蘇豐騏,0960128315,s_202323902
袁材然,0987035633,s_202323903
張強洪,0922157543,s_202323904
謝亦蕾,0917100677,s_202323905
江瑾輝,0954929625,s_202323906
張榮鈞,0971202931,s_202323907
謝宇彌,0938308371,s_202323908
蔡姿悦,0989277222,s_202323909
吳以可,0970114935,s_202323910
許勁帆,0932280518,s_202323911
杜帆驥,0921345212,s_202323912
張天樹,0970282120,s_202323913
葉希毓,0913929476,s_202323914
郭凡尹,0933359648,s_202323915
吳卿妍,0927086670,s_202323916
鄒楚賢,0961297638,s_202323917
尤儀苡,0935404583,s_202323918
黃彬貴,0960610039,s_202323919
顏元昀,0934456306,s_202323920
薛曉梅,0930229427,s_202323921
吳榮海,0961573279,s_202323922
羅帆盧,0936757170,s_202323923
康柯瑞,0968142914,s_202323924
鄒朋材,0913119899,s_202323925
陳乾平,0919595193,s_202323926
楊婷琉,0931987919,s_202323927
林可瀟,0935488143,s_202323928
王琦盧,0971131163,s_202323929
鍾睿雨,0960268324,s_202323930
黃舟輝,0963305005,s_202323931
陳召沐,0934651418,s_202323932
林勝燦,0923966668,s_202323933
許依易,0937281114,s_202323934
呂琦藝,0961968760,s_202323935
柯薇青,0926530513,s_202323936
潘依楷,0917770104,s_202323937
朱宇柯,0953352121,s_202323938
黃智樂,0952008920,s_202323939
董淼辰,0925233377,s_202323940
黃凡鷺,0970526144,s_202323941
許瀟琦,0912387053,s_202323942
許瑞雄,0958489278,s_202323943
林天山,0960312830,s_202323944
陳奕韜,0952644125,s_202323945
姜柏淳,0986079165,s_202323946
王景珮,0929083010,s_202323947
連允海,0955507664,s_202323948
黃叢連,0923408745,s_202323949
許利曄,0956879800,s_202323950
劉杉秀,0930361407,s_202323951
朱書永,0931194434,s_202323952
杜琛許,0926031471,s_202323953
李凝慶,0953771236,s_202323954
王捷明,0911113058,s_202323955
張微玫,0926809137,s_202323956
蔡嬈濮,0918978090,s_202323957
詹影術,0912787766,s_202323958
廖珂美,0923667444,s_202323959
陳娟進,0934002389,s_202323960
卓來銘,0970378875,s_202323961
溫毓鷺,0955370244,s_202323962
梁寶苡,0958359171,s_202323963
何坤馳,0925978718,s_202323964
金昭淑,0972150539,s_202323965
曾記騏,0912977511,s_202323966
方智維,0911586386,s_202323967
郭瓊藍,0915431640,s_202323968
鄭知駱,0937188129,s_202323969
曾城雄,0923325359,s_202323970
洪堇知,0932953820,s_202323971
詹巖文,0938691035,s_202323972
陳希進,0932627466,s_202323973
林華青,0925215227,s_202323974
涂得瀟,0931307937,s_202323975
戴春臻,0916560364,s_202323976
尤召爾,0982248799,s_202323977
劉功德,0963518635,s_202323978
莊利逞,0921809516,s_202323979
彭舟霆,0926579378,s_202323980
葉偲鷺,0963879654,s_202323981
許源漩,0922597439,s_202323982
周寶永,0955575147,s_202323983
連澤鳴,0917419934,s_202323984
胡凱潤,0971220258,s_202323985
謝世良,0922841455,s_202323986
張珈聖,0970587296,s_202323987
邱晴蕾,0916295788,s_202323988
陳城杉,0970053357,s_202323989
傅才浩,0953738479,s_202323990
林利艾,0934259888,s_202323991
侯品鳳,0958412172,s_202323992
黃星遠,0960506786,s_202323993
張凡芮,0963363346,s_202323994
邵敬睿,0932773075,s_202323995
簡易祉,0910230811,s_202323996
黃方森,0931457314,s_202323997
錢亭瀾,0933110242,s_202323998
許俞思,0939970125,s_202323999
林宸芯,0982044670,s_202324000
劉歆萱,0935159498,s_202324001
鄒智越,0927256603,s_202324002
阮威折,0971793854,s_202324003
邱坤智,0933770563,s_202324004
吳秉裕,0933770632,s_202324005
顏煥翊,0917981033,s_202324006
陳敬晗,0928512943,s_202324007
劉琴綺,0933936711,s_202324008
袁丞柯,0919824620,s_202324009
高善毅,0931782316,s_202324010
姜源鳳,0968853137,s_202324011
彭宗淑,0910593506,s_202324012
詹晏琦,0970506793,s_202324013
鄭宇恩,0971072132,s_202324014
林彥慶,0915296203,s_202324015
宋嚴遙,0911479343,s_202324016
鐘博萬,0925105993,s_202324017
楊益雷,0958602336,s_202324018
張彤靈,0918221666,s_202324019
宋梓玉,0916532614,s_202324020
林皓韻,0931028869,s_202324021
黃全夢,0968786248,s_202324022
梁芬軒,0924723273,s_202324023
黃易瓊,0961086098,s_202324024
林叡吉,0910363847,s_202324025
張庸賢,0982570630,s_202324026
邵芮語,0958012332,s_202324027
龔嚴鑾,0952959573,s_202324028
邵強東,0963962773,s_202324029
劉嚴楠,0930994996,s_202324030
尤巖泓,0986940244,s_202324031
丁庭禹,0955188391,s_202324032
唐佩莎,0920522857,s_202324033
鍾宏茂,0935240387,s_202324034
游寶煒,0931094978,s_202324035
許晨祉,0920689874,s_202324036
鄭彬馨,0936196672,s_202324037
陳佳夕,0970236853,s_202324038
王世實,0919996155,s_202324039
郭苑騏,0932191532,s_202324040
江宇瑞,0921708366,s_202324041
陳奕強,0935832848,s_202324042
曹依流,0972837892,s_202324043
郭昱楠,0933334953,s_202324044
吳寒誠,0915381698,s_202324045
董羽雪,0958568640,s_202324046
曹毓盧,0972695498,s_202324047
朱誠雷,0938530235,s_202324048
梁希淇,0923535987,s_202324049
許慈樂,0929819211,s_202324050
呂丞方,0912108710,s_202324051
徐勵樂,0968591783,s_202324052
蔡嚴鴻,0952200227,s_202324053
柯耀謙,0910750201,s_202324054
吳銘霄,0920239537,s_202324055
曹寧瀟,0925170153,s_202324056
張嵐蕊,0929044148,s_202324057
程宥歆,0918352556,s_202324058
孫璇豔,0924285644,s_202324059
林暉朋,0936876896,s_202324060
汪倫功,0982375373,s_202324061
王依辰,0912364955,s_202324062
林承樸,0914653581,s_202324063
李萱靈,0932687587,s_202324064
周立翊,0911777313,s_202324065
錢悦美,0921997871,s_202324066
蔡淇珺,0915704161,s_202324067
梁彌韻,0970136772,s_202324068
翁立郁,0960458906,s_202324069
金心鬱,0938220046,s_202324070
陳冠懷,0920756946,s_202324071
呂沐茜,0989145340,s_202324072
嚴研秋,0927432687,s_202324073
周偲宣,0926971149,s_202324074
黃君姣,0920934580,s_202324075
薛晉超,0955119265,s_202324076
黃妤霞,0954488286,s_202324077
古丞秉,0954757160,s_202324078
連信玉,0934237309,s_202324079
嚴尹葉,0960120656,s_202324080
謝嫻海,0924263907,s_202324081
卓平才,0929030128,s_202324082
鄒安璟,0986480257,s_202324083
龔芪莎,0933075199,s_202324084
連孝柯,0914294888,s_202324085
李維逸,0972210323,s_202324086
薛玥瓊,0922663326,s_202324087
陳峯昱,0922834642,s_202324088
郭優琪,0919750024,s_202324089
詹寧淇,0970224471,s_202324090
田曄海,0989508207,s_202324091
余祟融,0937768765,s_202324092
邱正萱,0955680833,s_202324093
陳功泰,0915587304,s_202324094
劉恩甯,0925212867,s_202324095
田光嶽,0918828939,s_202324096
沈美致,0923650226,s_202324097
連石鼎,0955467847,s_202324098
陳曉洪,0913994315,s_202324099
紀晤秉,0911743427,s_202324100
陳冠韜,0939681504,s_202324101
呂嘉甯,0953342609,s_202324102
黃懷捷,0911781825,s_202324103
林安峯,0931722056,s_202324104
詹依曄,0960004496,s_202324105
顏丞佳,0970809898,s_202324106
石元榕,0925775870,s_202324107
林元馳,0958537410,s_202324108
黎宛芪,0968386244,s_202324109
江宸曼,0925995756,s_202324110
劉倩南,0956424090,s_202324111
孫妤宜,0927090405,s_202324112
范芮詠,0912350640,s_202324113
尤永郜,0918662494,s_202324114
林慧汝,0927790104,s_202324115
蘇婉燕,0938851713,s_202324116
湯俞棟,0919185576,s_202324117
侯叢永,0934095786,s_202324118
林實澤,0914786381,s_202324119
梁婉純,0933912229,s_202324120
謝圖邦,0963114811,s_202324121
楊宗芯,0916224855,s_202324122
許於臻,0927408116,s_202324123
林折雷,0923911273,s_202324124
張城運,0956999547,s_202324125
高勳水,0989292651,s_202324126
袁嘉淼,0961977766,s_202324127
蔡姝萱,0933091829,s_202324128
黃柯邦,0986928194,s_202324129
柯善毅,0952389125,s_202324130
賴奕彌,0911500617,s_202324131
張景芳,0920233469,s_202324132
黃棋然,0930458550,s_202324133
鄭宥韜,0963293011,s_202324134
楊政琦,0955305056,s_202324135
翁蒨賢,0921053669,s_202324136
陳娟揚,0915786002,s_202324137
宋勁善,0939365272,s_202324138
歐妍慶,0911568047,s_202324139
陳歆然,0936704558,s_202324140
古昭靜,0953363732,s_202324141
趙偲歡,0968420634,s_202324142
白姝宥,0972871792,s_202324143
田鶴鴻,0988517639,s_202324144
嚴智沐,0956011946,s_202324145
王業浚,0982783387,s_202324146
陳俠淼,0916374129,s_202324147
洪堇明,0970612128,s_202324148
黎瑩莘,0952807087,s_202324149
洪森韶,0987653794,s_202324150
王妹瑛,0911002093,s_202324151
阮歌淳,0929558206,s_202324152
賴軒金,0961395587,s_202324153
何汶祺,0933261157,s_202324154
廖天才,0982584027,s_202324155
